112,Hotel De Les Pistes," Carrer Bearn 008, Pas de la Casa AD200, Andorra 
",hotel,42.5412,1.73258,4.0,12040,12047
113,Hotel Coma Bella," Crta De La Rabassa Sn, km 6, Sant Julia de Loria AD600, Andorra 
",hotel,42.4658,1.49213,4.0,12047,12103
114,Magic Pas Hotel," Carrer Sant Jordi 19 - 21, Pas de la Casa AD200, Andorra 
",hotel,42.5426,1.73192,4.0,12103,12167
115,Hotel Bruxelles," Ctra. General 2, Soldeu AD100, Andorra 
",hotel,42.5778,1.66605,4.0,12167,12206
116,Hotel Magic Ski," Avinguda del Ravell 1, La Massana AD400, Andorra 
",hotel,42.547,1.51352,4.0,12206,12319
117,Hotel Catalunya," Carrer Catalunya 4, Pas de la Casa AD200, Andorra 
",hotel,42.5418,1.73331,3.5,12319,12365
118,Magic Andorra Hotel," Av. Doctor Mitjavila 3-9, Andorra la Vella AD500, Andorra 
",hotel,42.5093,1.53014,3.5,12365,12628
119,Hotel Metropolis," Avinguda de les Escoles 25, Escaldes-Engordany AD700, Andorra 
",hotel,42.5103,1.54085,4.0,12628,12762
120,Hotel Antic," Carretera General Ordino Arcalis, s/n, La Cortinada AD300, Andorra 
",hotel,42.5757,1.5192,3.5,12762,12810
121,St Gothard Hotel," Carretera dArinsal s/n, Erts AD400, Andorra 
",hotel,42.5751,1.48148,3.5,12810,12888
122,Golden Tulip Andorra Fenix Hotel," Prat Gran 3-5, Escaldes-Engordany AD700, Andorra 
",hotel,42.5095,1.53963,3.5,12888,13117
123,Solaris Apartments," Carrer de la Solana 91, Pas de la Casa, Andorra 
",hotel,42.5414,1.73018,4.0,13117,13135
124,Eureka Hotel Les Escaldes," Avda Carlemany 36, Escaldes-Engordany AD700, Andorra 
",hotel,42.5087,1.5402,3.5,13135,13235
125,Hotel Coray," Caballers 38, Encamp AD200, Andorra 
",hotel,42.5352,1.5849,4.0,13235,13281
126,Hotel Babot," Ctra dOrdino a Canillo | Cap del Puy, Ordino AD300, Andorra 
",hotel,42.5557,1.53307,3.5,13281,13320
127,Hotel Prisma," C/ del Fener, 14, AD700, Andorra 
",hotel,42.5082,1.53856,4.0,13320,13346
128,Hotel Andorra Palace," Meritxell 58, Andorra la Vella AD500, Andorra 
",hotel,42.5083,1.52696,3.5,13346,13418
129,Hotel Tudel," Placa Coprinceps, 8, Escaldes-Engordany AD700, Andorra 
",hotel,42.5089,1.53935,3.5,13418,13498
130,Imperial Atiram Hotel," Avenida Rocafort, 27, Sant Julia de Loria AD600, Andorra 
",hotel,42.4695,1.49263,3.5,13498,13623
131,Guillem Hotel," Arinsols 10, Andorra la Vella AD 200, Andorra 
",hotel,0.0,0.0,4.5,13623,13630
132,Hotel Tropical," Av. Pont de la Tosca, 25, Escaldes-Engordany AD700 , Andorra (Formerly Ibis Andorra)
",hotel,42.5118,1.54935,4.0,13630,13756
133,Hotel Euro Esqui," Carretera General s/n, Incles AD100, Andorra 
",hotel,0.0,0.0,3.5,13756,13848
134,Hotel Cal Ruiz," Avinguda Consell General 10-12, Pas de la Casa AD200, Andorra 
",hotel,42.544,1.73333,3.5,13848,13885
135,Hotel Paris," Avda. Joan Marti, 2, B, Pta., Encamp AD200, Andorra 
",hotel,42.5363,1.58302,4.0,13885,13934
136,Parma Hotel," Placa Coprincep 26-28, Pas de la Casa AD200, Andorra 
",hotel,42.5434,1.7326,3.5,13934,13980
137,Hotel Guineu," Carrer la Solana 34, Pas de la Casa AD200, Andorra 
",hotel,42.5423,1.73162,4.0,13980,14006
138,Ahotels Piolets & Spa," Ctra General s/n, Soldeu AD100, Andorra 
",hotel,42.5778,1.66605,3.5,14006,14040
139,Exe Princep Hotel," C/ de la Unio, 5, Escaldes-Engordany AD700, Andorra 
",hotel,42.5081,1.53425,3.5,14040,14228
140,Alaska Aparthotel," Carrer de la Solana 4, Pas de la Casa AD200, Andorra 
",hotel,42.5426,1.73158,3.5,14228,14248
141,Hotel Les 7 Claus," Av. Fiter i Rossell 49, Escaldes-Engordany AD700, Andorra 
",hotel,42.5138,1.5332,3.5,14248,14314
142,Tulip Inn Andorra Delfos Hotel," Avd del Fener 17, Escaldes-Engordany AD700, Andorra 
",hotel,42.5081,1.53843,3.5,14314,14547
143,La Mola," Av. Joan Marti, 62 | or Av. Coprincep Episcopal 62, AD200, Andorra 
",hotel,42.5297,1.5718,4.0,14547,14573
144,Hotel Reial Pirineus," Calle de la Solana 64-66, Pas de la Casa AD200, Andorra 
",hotel,42.5424,1.73098,3.0,14573,14634
145,Xalet Besoli," Carretera Escladella s/n, Arinsal AD400, Andorra 
",hotel,42.5691,1.48882,3.5,14634,14650
